Name,Comment_text,Time,Likes,Reply Count
Muhammad Shahzad,Beautifull song,2021-03-21T15:00:14Z,1,0
Karimulashaik Karimulashaik,Yes it is most painfulll,2021-03-21T14:15:29Z,0,0
Whatsapp Status New,Masha allah,2021-03-21T13:42:47Z,0,0
alishba mirza,Voice very very exclient,2021-03-21T13:39:26Z,0,0
Ekram Hashmi,It&#39;s very nice song,2021-03-21T12:35:59Z,0,0
Ekram Hashmi,My favorite song this song,2021-03-21T12:35:29Z,0,0
Daniyal Aseel,I love hiba Bukharin,2021-03-21T12:23:05Z,0,0
Ali khan,Yar bilawaja is larki ko le leya is larki ke waja se ma koi is ka drama ni dekhta hn is ke awaz mujhy pasand ni,2021-03-21T12:02:11Z,0,0
Nadeema Bashir,All r jst wow....it&#39;s song amazing.... Don&#39;t know y .....bt it jst caught Ur heart...am single bt it&#39;s lyrics r really appreciative...,2021-03-21T11:31:20Z,0,0
Muhammad Zeeshan,Hi .,2021-03-21T11:24:35Z,0,0
Khan Afnan,Hi everyone,2021-03-21T11:22:46Z,0,1
gazel Soban,I love this song 💗😍😍,2021-03-21T11:14:48Z,0,0
gazel Soban,I want to keep ringtone please tell me how can I keep this ringtone in my phone,2021-03-21T11:14:28Z,0,0
Shameen Khan,Nice 🙂🙂🙂,2021-03-21T11:12:12Z,0,0
Shameen Khan,🙂🙂🙂,2021-03-21T11:11:52Z,0,0
Muhammad Zeeshan,Hi,2021-03-21T11:05:44Z,0,0
junaid khan,Din mn 10 br suntiii hu,2021-03-21T11:05:16Z,1,0
Ashraf King,Wow nice,2021-03-21T10:54:47Z,0,0
sidra shah,Sad but i wish uski pehli muhabat mil jae usy...,2021-03-21T10:45:49Z,0,0
api's kitchen home made food,Is song na saray zakham haray kardiya 😭😭,2021-03-21T10:32:11Z,0,0
api's kitchen home made food,Faysal is so romantic and charming,2021-03-21T10:29:52Z,2,0
Bielal Khan,Pakistani serials n it&#39;s songs uffff <br />🇵🇰🇹🇷🇦🇿❤,2021-03-21T10:22:25Z,42,0
ISmail Smile,Nice this song,2021-03-21T09:50:18Z,0,0
saiqa azeem,faysal qureshi such a nice personality,2021-03-21T09:42:45Z,1,0
Shamsa Nadeem,❤️❤️❤️,2021-03-21T09:32:46Z,0,0
Soban Azmat,Mera to hans hans ker bura haal hogya,2021-03-21T09:26:15Z,1,0
Soban Azmat,Nakli drama,2021-03-21T09:25:27Z,1,0
Shah Gee,Iolite,2021-03-21T09:20:52Z,0,0
Faizan Shah,Ost❤,2021-03-21T09:09:47Z,0,0
Khattak Productions,Superb ost 😍,2021-03-21T08:51:02Z,0,0
Saman Rana29,Is song MN sbny 1 e flower use Kiya hai😂😂😂😂,2021-03-21T08:29:00Z,0,0
Saniya khan,They said- what is your luck? <br /><br />Me- hazrat Mohammad (s.a.w.) ki ummati Hona 😍😍😍😍😍,2021-03-21T08:28:18Z,210,11
Sana Khan,Heart touching song.,2021-03-21T08:23:10Z,0,0
bisma abbas,Mind blowing 🔥🔥,2021-03-21T08:06:57Z,0,0
Nargish malik,Nice aalag hi dard h is song me maza aa gaya bhot kuch yad bhi AagayA 😭😭😭😭😭😭,2021-03-21T08:06:14Z,0,0
Syeda Rizvi,Wao amazing osam superb Lush 💯💯💢🖤💢,2021-03-21T08:03:04Z,1,0
Rimsha Saleem,heart touching song.,2021-03-21T07:27:27Z,0,0
Saad Raja,One of my favorite,2021-03-21T07:27:20Z,0,0
Kamran Bhatti,Beautiful song,2021-03-21T07:24:45Z,0,0
Saqab Ali,Attractive song,2021-03-21T07:18:20Z,0,0
Didar Khan,💔😔😐😓,2021-03-21T07:14:56Z,0,0
Angel Ataya Fatima,Offhhooo I can&#39;t wait for Thursday... Plz week me two times at least kr doo..i m just addicted of this series ...plzz Hiba or Faisal ki love story Dikhana...,2021-03-21T06:55:06Z,0,0
_em_zaara___,Awesome lines❤️❤️❤️❤️❤️❤️❤️,2021-03-21T06:55:02Z,0,0
Zeeshan Saeed,Such an amazng song &amp; drama too ❤,2021-03-21T06:43:57Z,2,0
Shaik Sami7861.,My fewarate song and drama faisal qureshi and hiba bukhari love 💕💕💕💕💕💕💕💕💕💕💕💕💕💖💖💖💖💖💘💖💘💘💘💘💘💘💘💘💘💘💘💘💘💘💘💘💘💘💜💜💜💜💜💜💜💜💓💘💘,2021-03-21T06:33:21Z,0,0
Abdul Rahim,App ka a chanal kis me ata hai please dali bahut accha hai,2021-03-21T05:10:34Z,0,0
Rafay,Superb song <br />Geo Always zindabad <br />What  the dramas yaaar💗💗<br />Dewangi<br />Khanni<br />Fitoor<br />Heer weds romeo<br />Aa dil tu bata <br />Dar khuda say<br />Aur b boht say han Geo is ❤️ love,2021-03-21T05:05:24Z,1,0
TSK official,Osm song,2021-03-21T04:41:49Z,0,0
fun with mira,Tere bin nahi sukoon zindagi mai kahin🌷🌹🌹<br />👇👇,2021-03-20T22:59:22Z,1,0
Sara Ashfaq,Faisal qureshi 👌,2021-03-20T19:54:38Z,0,0
Zainab Ansar,I listen to this almost daily n infinite times continously.❤️,2021-03-20T19:32:03Z,2,0
Shahid Anwar,Awesome lyrics❤️,2021-03-20T19:14:27Z,0,0
Sanam Iqbal,Ye dosri jo vimp bani hai i love her acting...hiba also doing gud.,2021-03-20T18:55:10Z,1,0
Sanam Iqbal,Fasial qurashi is acting outstanding. Osko dekh kar muhabta karne ko dil kar para...aseeee haseeeen aur loving caring maraddddddd kon c duniyaaaaaa mn hote hein...😭😭😭😭😭😭😭😭😭,2021-03-20T18:53:21Z,1,1
HASSAN Always,wo  MIL,2021-03-20T18:45:30Z,0,0
Riaz Ahmad,The best cool song 😘👌👌👌👌🤚,2021-03-20T18:40:12Z,0,0
Hino Cutie,Zbrdst ost❤️❤️❤️,2021-03-20T17:58:22Z,0,0
Komal Sharma,"I love this serial,, and song is just awsm,,,, everytime when i listen this song, aisa lgta hai mano kisi ne dil pr vaar kr diya ho,,,,so painful,",2021-03-20T17:52:41Z,1,0
Hurarah Virk,Waoooo it&#39;s brilliant osam song,2021-03-20T17:48:02Z,1,0
Hassan Khan,When dilnasheen look Haider. Loves mehmal dilnasheen is very. Sad🤧🤧🤧😢 and. Mehmal is  very. Happy ☺️😁,2021-03-20T17:45:15Z,9,0
fawad don,😢😢 Heart touching sOng...,2021-03-20T17:36:59Z,0,0
Ruqayya Ansari,Woh kon the ... muje shaqal yaad nhi,2021-03-20T17:17:33Z,0,0
Ruqayya Ansari,Muje bus yaad h,2021-03-20T17:16:56Z,0,0
Ruqayya Ansari,Bheja fry hogya h ....muje kuch yaad h kuch nhi,2021-03-20T17:16:21Z,0,0
Lifestyle Stylelife,Beautiful song.,2021-03-20T17:02:22Z,0,0
Edward Charles,Is song k chords bata sakta hai koi,2021-03-20T16:40:24Z,0,0
Angel hayat,Heart touching song yaar,2021-03-20T16:34:43Z,1,0
Angel hayat,💓💖💓💖💓💖💓💖💓💖💓💖,2021-03-20T16:33:20Z,1,0
Tausif khan,Wahaj 😍 love you only watching for you my love ❤,2021-03-20T16:30:07Z,0,0
Samantha Nazir,I love this song so much,2021-03-20T15:36:45Z,0,0
ilyas soneji,Love from india,2021-03-20T15:05:56Z,1,0
Rafia Naik,Plzzz uploading this next episode  its humble request,2021-03-20T13:59:17Z,1,0
sol nasa,Those who have lost someone special can feel the pain of this song 😭,2021-03-20T13:15:16Z,33,6
Khizar Imran,Fasil sir i love u,2021-03-20T13:04:29Z,0,0
vinit karan vlogs,Behad khubsurat gaana hai or dil se gaya hai,2021-03-20T12:57:22Z,0,0
naaziaafreen,Love from india 🇮🇳 appreciable👏,2021-03-20T12:00:37Z,4,0
Aijaz Ali Rajpot Rajpit,💦💙Nice💦💙 super💙 ꧁🆅🅴🆁🆈🅽😘🅸🅲🅴꧂😍😍😍<br />💦💙❤❤💗❤❤❤.,2021-03-20T11:58:36Z,0,0
Rahat Ch:-,Without this song fitoor is incomplete😪🖤🥀<br />Love from bangladesh🇧🇩🇧🇩🇧🇩<br />i&#39;ve never seen before this type of drama🥰<br />Love it so much....🥀 [so deep it is],2021-03-20T11:43:31Z,18,3
Irum Khan,It&#39;s very heart  touch song,2021-03-20T11:38:35Z,0,0
Irum Khan,Amaizing song.,2021-03-20T11:35:32Z,0,0
Hiba Khan,Love  song,2021-03-20T10:51:50Z,0,0
Mohd Adil,Nyc song,2021-03-20T10:33:43Z,0,0
Sajid ali,Love 💕 this song relax 🤩❤️❤️❤️,2021-03-20T10:12:24Z,0,0
Qasim shah,I love Shani arshid bhai,2021-03-20T10:00:33Z,1,0
Qasim shah,I love it song,2021-03-20T09:59:53Z,0,0
Mantasha Khan,I really mees you Shahid groi 😭😭😭😭😭😭😭😭😭😭💔 💔💔💔,2021-03-20T09:48:33Z,2,0
MUDASIR BHATT,Beautiful Track wallah<br />Aima baig one of my fav,2021-03-20T08:40:53Z,1,0
amsa kumail,Beautiful song,2021-03-20T08:22:21Z,0,0
Informative. Zealand,This music is just love .... <br />Listen to this song as well as enjoy it feel it ...,2021-03-20T07:12:48Z,1,0
Adnan Khan,My favorite actor wahaj Ali,2021-03-20T07:09:24Z,0,0
Aziz Khan,Best song and best drama,2021-03-20T07:03:24Z,0,0
Ansari Sahab,🥺🥺🥺🥺,2021-03-20T06:54:50Z,0,0
Mahnoor Khan,Konsa ost pyara hai khuda aur mohabat ka muje tw khuda aur muhabat ka pasand hai,2021-03-20T06:52:03Z,1,0
Hussan Noman,😭😭😭😭,2021-03-20T06:49:00Z,0,0
Touseef Khan,Wahaj 💔💔💔you broke my heart with your actions 🌺,2021-03-20T06:33:19Z,0,0
Nadhasha Beegum,Such a beautiful heart touching song make us to listen many more times❤️❤️and I always listening to this songs nowadays .it&#39;s a mode of relaxation 🌹🌹,2021-03-20T06:20:18Z,0,0
Nafish Uddin,nice song,2021-03-20T06:15:09Z,1,0
Anum Azeem,Koi aisa  dard dy nikal Jay jaaan🥺🥺heart touching song,2021-03-20T05:12:12Z,0,0
alina Mughal,So so so sad song 😭😭😭😭😭,2021-03-20T04:57:58Z,0,0
Amna Gill,⁹,2021-03-20T04:32:07Z,0,0
Altaf Khtb,Beautiful lyrics,2021-03-20T04:23:28Z,0,0
Sajid khan,Nise,2021-03-20T04:12:20Z,0,0
Hassan Khan,Tera bin nahi sakon zindagi me kahi👩‍❤️‍👩.  Andare me ghare sitaro se &#39;phare⭐🌟mila pyar 💞 ke. Zameen asmaan🌄,2021-03-20T03:49:56Z,7,0
Hassan Khan,"Rahe mil ke pyar ke. Zameen asmaan,❣️💕 geou me zara mela dhop me. Saya tera koi asa dard de nikal jae ja nikal jae ja💔💔💗♥️💞💞💞",2021-03-20T03:41:07Z,4,0
Muhammad Furkan,Muje bhut Sukoon milta hai ❤️😎,2021-03-20T02:44:53Z,0,0
Farah Shaheen,Wow Faisal quershi looking sooo handsome,2021-03-20T02:29:17Z,0,0
maheen fatima,Unse muhabbat kamal ki hoti hai jinka Milna naseeb mai nahi hota 💔,2021-03-19T21:59:45Z,8,1
Himna Hgdsa,Wahaj 😍😘loveee,2021-03-19T21:48:49Z,1,0
Akram Khan,Hamza ki acting ne waqai emotional krdiya😪,2021-03-19T21:10:41Z,0,0
neelam imran,Not many words......what a cast....direction..... script. ...song....acting.....all in all a master piece❤️,2021-03-19T20:45:55Z,0,0
Tahniyath Heena,Heart touching song 😭,2021-03-19T19:57:03Z,0,0
sheza abid,Starting music to bus kamal ha,2021-03-19T19:44:35Z,0,0
Yashal Khan,Uff this ost🥺❤️,2021-03-19T18:59:38Z,0,0
Adeel Sarwar,I love wahaj ali,2021-03-19T18:46:22Z,1,0
maria yousuf,Damn this song. My heart&#39;s exploding. I&#39;m addicted,2021-03-19T18:20:43Z,3,0
Wazeer Videos,Who are Here After Aayat Arif cover ?,2021-03-19T18:00:29Z,1,0
rana Javed,V nice song,2021-03-19T17:47:42Z,0,0
Mahvish Ejaz,Pak dramas are too close to reality of society,2021-03-19T17:44:31Z,2,0
Irfan Khan,Wahaj Ali iz my favorite actor,2021-03-19T17:34:10Z,2,0
Shahzad Mirza,Very very very very very very very niceeee ost 👌🏼👌🏼👌🏼👌🏼👌🏼,2021-03-19T16:57:57Z,1,0
Muhammad Tufail,😍😍😍😍😍😍,2021-03-19T16:42:26Z,0,0
Hussain Ahmed,Nice,2021-03-19T16:33:31Z,0,0
Mano Khan,Very nice hamza,2021-03-19T16:28:40Z,0,0
Iftikhar Bajwa,i    Love     ost      anmol,2021-03-19T16:26:50Z,0,0
Anushka Sen Official,Wow Soo Amazing song 💕😍,2021-03-19T16:16:36Z,1,0
Nattan Shanoon,Such a heart touching song i really it,2021-03-19T16:15:51Z,1,0
Azan Shaikh,Ayesha,2021-03-19T16:05:51Z,0,0
ENTERTAINMENT CHANNEL,"YAHAN KIS KO BHI HASBAY ARZOO NA MILA, KISI KO HUM AUR HUM KO TOOO NA MILA.... LOVE HEART BROKEN",2021-03-19T15:56:13Z,0,0
Abiha Khan,Kis kis ko haider se zyada humza passand hai ❤,2021-03-19T15:55:17Z,0,0
Ahsan Ali,Iopll,2021-03-19T15:43:22Z,0,0
Sabeen's Cooking,Aaaawwsom songg,2021-03-19T14:41:02Z,0,0
Mahira Farukh,I m from India but I really love Pakistani song.... This song is my fvrt,2021-03-19T14:22:12Z,4,1
Jyoti Sharma,Love as Haidar and Anger as Hamza ..... another level ❤️❤️,2021-03-19T14:14:57Z,11,0
Zain Mujtaba,MUQADAR DIL KA THA SHAID HEART TOUCHING AYAT ARIF KI VOICE MAI ZYADA ACHA LGTA HA,2021-03-19T14:04:01Z,1,0
mubashar manzoor,🥺🥺,2021-03-19T13:47:30Z,0,0
Sister's Kitchen Menu,100 dfa suna,2021-03-19T13:47:08Z,0,0
Sister's Kitchen Menu,Good,2021-03-19T12:44:06Z,0,0
Sumiar Sumiar,Kis kis ka fvrt song hai is my most favourite song 🤗😘❤️❤️😘🤗beautiful hibba 🤗😘😘❤️say MA 🤗😘❤️😘,2021-03-19T12:21:25Z,11,1
mano jani,Bahut Achcha song hi Dil Main Laga Gama Rona Rona a raha tha good luck lucky<br />😔😔😐😐😔😐😔😐😔😐😐😐😐💔💔😭😭😭😭😭😭😭😭😭😭😭💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2021-03-19T12:17:21Z,1,1
Bushra Akhtar,Owesome drama,2021-03-19T12:16:34Z,1,0
Sofia Raja,I love this drama and nice drama,2021-03-19T12:14:39Z,1,0
Jabbar memon Memon,aaa,2021-03-19T12:07:58Z,0,0
Farhan Meo,After listening this i miss some one which i even don’t know😂😂,2021-03-19T12:05:27Z,0,0
Abdul Hadi,My favourite song,2021-03-19T12:05:23Z,0,0
Sufyan Faheem,This song deserve 100M views ❤️😘,2021-03-19T11:57:54Z,0,0
Shamma Mehraj0149,Assalam Walekum my  fitoor ki  Fan Ho is drama ki Fatoor drama super hai please Aage tak Lekar jaaiye bahut Sare episode kijiye lovely e drama,2021-03-19T11:51:35Z,1,1
Maqsoda Begum,So cute song,2021-03-19T10:57:00Z,0,0
Rana Adnan,Wah,2021-03-19T10:54:44Z,1,0
Warda Amoudi,Hamza is the best..❤️ Dilnsheen and Hamza couple if osm..,2021-03-19T10:00:53Z,8,0
Zeb Ba,🤐🤐🤐🤐,2021-03-19T09:28:16Z,1,0
usayd kamal,The main character dilnasheen (hiba bukhari) is the worst actress.. no expressions on her face .,2021-03-19T09:25:20Z,0,0
Heena Rashid,My fav i loved this song very much....atleast 10 times a day😘😘😘,2021-03-19T09:17:46Z,0,0
HITMAN SNIPER,"Amazing ost .it,s best than meray pass tum ho. Aima baig voice is so melodious",2021-03-19T08:09:00Z,1,0
Sneha Thapa,This song hits differently❤️❤️<br />And the drama is amazing....,2021-03-19T07:38:21Z,0,0
Naveed Rockstar,Drama ma,2021-03-19T06:58:09Z,0,0
Naveed Rockstar,Ma b song gana chahta hu,2021-03-19T06:58:01Z,0,0
Shano Pathan,Meri life me koi nhi he......fir bhi ye song sunke yesa lagata jese kisi aapne ki talash me hu........most  heart touching song 😢😍😔,2021-03-19T06:46:39Z,0,0
Khulood Ahmad,Hearttt touching song...,2021-03-19T06:38:13Z,0,0
hasina raza,Iqbal k shahen chahty ha dilnasheen hamza ko mily or  mehmal haider ko ❤️,2021-03-19T05:42:35Z,2,2
Miraaal Khan,Dolnasheen and haider ♥️♥️♥️,2021-03-19T05:23:57Z,4,0
Ahsan Tanzeem,In dramas main asy dikhaty hain jasy zindagi mn muhabbat ky siwa koi kam hi ni,2021-03-19T05:20:58Z,0,0
Waleed Ali,Very nice song,2021-03-19T03:39:48Z,1,0
Saba,I cant stop listening to this song. Been listening to it since Fitoor started! Love it!,2021-03-19T02:00:02Z,0,0
Azeem khan,Best ost so far,2021-03-19T01:23:48Z,0,0
N E,Heart touching song 💕💔,2021-03-18T22:33:39Z,0,0
Khansa Butt,Heart touching song 💔🙁,2021-03-18T21:52:41Z,0,0
Anamta khan,My fev song 🥺 bhtt axha hai isko jitni bar suno utna rona AATA 🥺,2021-03-18T21:51:59Z,1,1
Sha Guide,Ishq kar ke ki kamaya<br />Jumla mukamal karen,2021-03-18T21:47:54Z,0,0
Lyla Khan,Super dono 🤣🤣🤣,2021-03-18T21:43:45Z,1,1
Huma Raza,Koi aesa dard dy niklnjaye jaan🤐🤐😭😭,2021-03-18T21:10:51Z,1,1
Fatma Malik,I wish dilnashin or haider ko aik dosre se pyar ho jye,2021-03-18T20:59:22Z,2,1
Furqan Sumeer,Twice a week plz ...100 times plz...,2021-03-18T20:31:37Z,0,0
Sk Sahil,Bahut hi outstanding drama hai....,2021-03-18T20:19:48Z,0,0
Aisha Javed,Who came here after watching ep 13?,2021-03-18T19:58:43Z,2,0
Jamal Zafar,Best ost,2021-03-18T19:53:19Z,0,0
Farah R,I can&#39;t imagine this drama without Wahaj and Faisal. They are doing awesome acting,2021-03-18T19:24:47Z,92,5
Amara Asghar,Wo mila q tha agar us sy bicharna tha💔😢,2021-03-18T19:16:21Z,1,1
Shenny Raja,This song gives me goosebumps 🤣<br />Absolutely killer song love it🥰,2021-03-18T18:29:09Z,1,0
Amy Patel,"Love the ost, ofcourse Faisal Qureshi and the singers of this ost, the music producer of this ost ❤️ I&#39;m totally in love with this ost ❤️",2021-03-18T18:15:33Z,27,2
Nadiya Husain,Zabardast song......💞💞,2021-03-18T18:14:00Z,0,0
Jamil Ahmad,Hiba bukhari and Faisal quraishi is my favorite acters😍😍😍,2021-03-18T18:11:55Z,12,0
Maria Beauty,I don’t know why but I definitely ship haider and dilnasheen ♥️,2021-03-18T18:11:15Z,2,0
Munira Begum,Heart touching OST🥀💔  One of my fav drama ♥️,2021-03-18T18:00:31Z,2,1
MATRIC MATHS,My fav actor is faisal qureshi 😍😍,2021-03-18T17:59:41Z,0,0
Ijaz Noor,Amazing  ost&#39; supper  story,2021-03-18T17:55:38Z,2,0
Imtiyaz Ahmad,Heart touching song❤️,2021-03-18T17:49:09Z,0,0
Gulzarkazi Gulzarkazi,Sukoon ki talash h zarurat to na khatam hone wali cheez h,2021-03-18T17:35:31Z,0,0
Gulzarkazi Gulzarkazi,Jinka milna muqadar me nhi hota unse mhobbat ksm se  kamal ki <br />hoti h,2021-03-18T17:33:19Z,45,6
Gulzarkazi Gulzarkazi,😍😍,2021-03-18T17:32:02Z,0,0
Jaza Ali,Loving drama and song also beautiful,2021-03-18T17:31:19Z,0,0
seeker,Kitni baar dekhun km hi h faysal quraishi😕,2021-03-18T16:58:18Z,1,0
creative videos,Heart touching ❤️❤️,2021-03-18T16:46:53Z,0,0
Majid Khan,Im mansur Firdos Tumho Yaha mane orakh bike garej,2021-03-18T16:45:00Z,0,0
Majid Khan,Firdos ❤😔❤😭,2021-03-18T16:43:34Z,0,0
Majid Khan,Mansur &amp; firdos ❤❤❤firdos tumne nahii samjii Meri muhabat ❤😔,2021-03-18T16:41:14Z,5,0
Majid Khan,Pakistani Songs &amp; drama best hotehe yrrrr Love frome india Kyaa boluu aage lafj nahi he bolneko Jabar 10 good job bhaii 👌❤❤❤🥰😘🥰🥰,2021-03-18T16:39:43Z,1,0
M d Ibrahim,"Side music, lyrics, song , it&#39;s to good",2021-03-18T16:37:43Z,1,0
Kochidatun nur Mumita,seriously it just touched my heart,2021-03-18T16:29:20Z,1,0
Syeda Zameer,Awesome!  seaously iam listen this song continously.. heart broken song,2021-03-18T16:12:06Z,3,0
Rishi siddique,Or99OK99,2021-03-18T16:08:13Z,0,0
Anas AK,one of the best OSTs I&#39;ve ever heard<br />seriously these guys have awesome vocals,2021-03-18T15:58:52Z,10,0
Aziz ali azizali,Nice song 😚🙂😑🙂,2021-03-18T15:52:15Z,0,0
IRSHAD ULLAH,Nice song,2021-03-18T15:42:08Z,0,0
Naaz Khan,Ya song k  sun k bad koi or song aachh hi nahi lagate hai so nice song,2021-03-18T15:21:07Z,1,1
Parrai Khan Writes,You think it&#39;s just a song but in reality it&#39;s Emotions of broken heart 💔💔 just feel 😣,2021-03-18T15:13:10Z,22,3
Mahtab Ahmad,Best,2021-03-18T15:09:11Z,1,0
sunny mayo,Amazing song very nice and super😘😘😘💖💖👌👌,2021-03-18T14:43:56Z,0,0
Usman Prine,Nice song kmal Song,2021-03-18T14:31:27Z,0,0
SafreAlamkhan SafreAlamkhan,Nice ost sonice,2021-03-18T14:20:38Z,0,0
Fatma Ismail,Loved it,2021-03-18T14:11:53Z,0,0
Mobeen Latif,❤,2021-03-18T14:01:42Z,0,0
Raziya Mushtaq,Love you from kashmir,2021-03-18T13:59:19Z,0,0
Faiza Abdullah 7777,Lovely,2021-03-18T13:47:08Z,0,0
Ahmad Khan,Koi aisa derd de nikl jae jan,2021-03-18T13:45:58Z,0,0
Sami Ullah,who is here after hearing ayat arif version,2021-03-18T13:20:13Z,0,0
Esha khalid,Amazing drama serial,2021-03-18T12:27:34Z,0,0
Ayaz Khan,Niceee,2021-03-18T12:15:16Z,0,0
Minahil Hussnain,Amazing song .... 😕,2021-03-18T12:11:05Z,4,0
Pakistani dramas,Play at 1.5x speed <br />And thank me later,2021-03-18T12:09:42Z,1,0
Ayesha Bano,"<a href=""https://www.youtube.com/watch?v=WHrcrfNAIqQ&amp;t=3m03s"">3:03</a> best sound <br />Tajauli ho jo tare🥀",2021-03-18T11:28:57Z,1,1
Eussr Haider,Mery dill ki bat vo sun na ska 😣😢😢😢,2021-03-18T11:28:06Z,2,0
Ayesha Bano,Pta nai q feel hota yh tune phlay b suni hwe h,2021-03-18T11:22:35Z,1,1
*_____________ʏÖʊTʊβε զʊɛɛñ_____________*,<b><i>MeNa aSi gap di</i></b> 😜😂<br />whO agree ??<br />👇,2021-03-18T10:52:15Z,0,0
kashif,I love song and my favourite song Pakistani song drams I love you😊😘😘😘😍👍,2021-03-18T10:31:50Z,0,0
Sarvat Jahan,I hate the word love🥺🥺😔😔,2021-03-18T10:28:16Z,0,0
Shafaque Ekram,I am watching drama n am emotional for hamza ..wahaj acting another level,2021-03-18T10:10:58Z,21,0
Hassan hassan ali ali,Nice song and hiba khan,2021-03-18T10:02:16Z,1,0
Khan Jn,Very nice,2021-03-18T10:00:01Z,0,0
Saher Liaqat,nice hart touching,2021-03-18T09:57:26Z,0,0
Imad Alam,Nice song,2021-03-18T09:52:34Z,0,0
seeker,"Faysal qureshi so charming, attractive loving caring innocent jitna bhi bolo km h  😦",2021-03-18T09:33:07Z,165,5
maham abbasi,😂😂😂😂😂,2021-03-18T09:18:38Z,0,0
maham abbasi,I am broken,2021-03-18T09:18:22Z,1,0
Cecilia Ramos,Loving this story line I hope they continue English subtitle for continuing episodes,2021-03-18T09:16:59Z,0,0
maham abbasi,❤❤❤❤❤❤❤❤,2021-03-18T09:16:54Z,1,0
Royal Golu RoyalGolu,Very nice song fitoor episode number 1,2021-03-18T08:40:53Z,1,0
Hassan Khan,When. Dilnasheen. Said qabool. Hai. Hamza. Eyes. Tears😭,2021-03-18T08:02:06Z,36,1
Nadeem Ali,Naic,2021-03-18T07:51:43Z,1,1
Rizwan Khan,Wow 😘,2021-03-18T07:43:01Z,1,0
Sidra Jamshaid,Lovely ost🥰🥰🥰,2021-03-18T06:29:02Z,1,0
Khushbu Kausar,Amazing ost,2021-03-18T05:49:42Z,4,0
TopTen International,Ho Mare Ishq Pe Khuda Meherba&#39;n,2021-03-18T05:48:32Z,10,0
Adil Jutt,Soo nice,2021-03-18T05:44:55Z,1,0
Shazi 124,Who is here after the cover of ayat 😂,2021-03-18T05:26:58Z,8,0
